order_month,product_key,product_number,product_name,category,subcategory,country,sales_line_count,order_count,units_sold,gross_sales_amount,weighted_avg_unit_price,min_unit_price,max_unit_price
2013-03-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"France",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"Germany",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"United Kingdom",4,4,4,9772.0,2443.0,2443.0,2443.0
2013-03-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,"USA",3,3,3,7329.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"Australia",5,5,5,12215.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"Canada",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"France",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"Germany",2,2,2,4886.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"United Kingdom",2,2,2,4886.0,2443.0,2443.0,2443.0
2013-03-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,"USA",3,3,3,7329.0,2443.0,2443.0,2443.0
2013-03-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"Australia",10,10,10,24430.0,2443.0,2443.0,2443.0
2013-03-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"France",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"United Kingdom",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,"USA",3,3,3,7329.0,2443.0,2443.0,2443.0
2013-03-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"Australia",9,9,9,21987.0,2443.0,2443.0,2443.0
2013-03-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"Germany",2,2,2,4886.0,2443.0,2443.0,2443.0
2013-03-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,"United Kingdom",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"Australia",7,7,7,17101.0,2443.0,2443.0,2443.0
2013-03-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"Germany",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"United Kingdom",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,"USA",1,1,1,2443.0,2443.0,2443.0,2443.0
2013-03-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"United Kingdom",2,2,2,1484.0,742.0,742.0,742.0
2013-03-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"Germany",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"United Kingdom",2,2,2,1484.0,742.0,742.0,742.0
2013-03-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,"United States",2,2,2,1484.0,742.0,742.0,742.0
2013-03-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,"Canada",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,"United States",4,4,4,2968.0,742.0,742.0,742.0
2013-03-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,"United Kingdom",2,2,2,1484.0,742.0,742.0,742.0
2013-03-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,"United States",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"Australia",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"France",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,"United Kingdom",1,1,1,742.0,742.0,742.0,742.0
2013-03-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"Australia",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"France",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-03-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"Germany",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"United Kingdom",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,"United States",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-03-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"Australia",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"Canada",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"France",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"United Kingdom",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,"United States",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-03-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,"Canada",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"Australia",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-03-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"France",1,1,1,1215.0,1215.0,1215.0,1215.0
2013-03-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"United Kingdom",2,2,2,2430.0,1215.0,1215.0,1215.0
2013-03-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,"United States",3,3,3,3645.0,1215.0,1215.0,1215.0
2013-03-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"Australia",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"Germany",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,"United States",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"Australia",5,5,5,11920.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"United Kingdom",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,"United States",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"Australia",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"France",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-03-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"Australia",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"DE",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,"United States",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-03-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"DE",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,"United States",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-03-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"Australia",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"Canada",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,"United States",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"Australia",2,2,2,4768.0,2384.0,2384.0,2384.0
2013-03-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"DE",3,3,3,7152.0,2384.0,2384.0,2384.0
2013-03-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"France",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"United Kingdom",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,"United States",1,1,1,2384.0,2384.0,2384.0,2384.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"",2,2,2,18.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"Australia",39,39,39,351.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"Canada",13,13,13,117.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"DE",7,7,7,63.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"France",16,16,16,144.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"Germany",13,13,13,117.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"United Kingdom",26,26,26,234.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"United States",17,17,17,153.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"US",8,8,8,72.0,9.0,9.0,9.0
2013-03-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,"USA",19,19,19,171.0,9.0,9.0,9.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"Australia",14,14,14,336.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"Canada",9,9,9,216.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"DE",1,1,1,24.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"France",3,3,3,72.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"Germany",1,1,1,24.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"United Kingdom",3,3,3,72.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"United States",4,4,4,96.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"US",1,1,1,24.0,24.0,24.0,24.0
2013-03-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,"USA",4,4,4,96.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"",1,1,1,24.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"Australia",6,6,6,144.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"Canada",10,10,10,240.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"France",3,3,3,72.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"Germany",1,1,1,24.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"United Kingdom",5,5,5,120.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"United States",2,2,2,48.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"US",7,7,7,168.0,24.0,24.0,24.0
2013-03-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,"USA",4,4,4,96.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"Australia",12,12,12,288.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"Canada",5,5,5,120.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"France",5,5,5,120.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"Germany",2,2,2,48.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"United Kingdom",3,3,3,72.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"United States",3,3,3,72.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"US",2,2,2,48.0,24.0,24.0,24.0
2013-03-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,"USA",4,4,4,96.0,24.0,24.0,24.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"Australia",5,5,5,250.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"Canada",6,6,6,300.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"DE",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"France",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"Germany",4,4,4,200.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"United Kingdom",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"United States",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"US",6,6,6,300.0,50.0,50.0,50.0
2013-03-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,"USA",9,9,9,450.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"Australia",7,7,7,350.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"Canada",4,4,4,200.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"DE",5,5,5,250.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"France",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"Germany",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"United Kingdom",5,5,5,250.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"United States",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"US",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,"USA",7,7,7,350.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"Australia",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"Canada",4,4,4,200.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"France",4,4,4,200.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"Germany",1,1,1,50.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"United Kingdom",7,7,7,350.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"United States",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"US",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,"USA",4,4,4,200.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"",1,1,1,50.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"Australia",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"Canada",5,5,5,250.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"DE",1,1,1,50.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"France",3,3,3,150.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"Germany",2,2,2,100.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"United Kingdom",1,1,1,50.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"US",6,6,6,300.0,50.0,50.0,50.0
2013-03-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,"USA",6,6,6,300.0,50.0,50.0,50.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"Australia",12,12,12,648.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"Canada",7,7,7,378.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"DE",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"France",3,3,3,162.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"Germany",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"United Kingdom",3,3,3,162.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"United States",1,1,1,54.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"US",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,"USA",4,4,4,216.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"Australia",9,9,9,486.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"Canada",4,4,4,216.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"France",6,6,6,324.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"United Kingdom",3,3,3,162.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"United States",1,1,1,54.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"US",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,"USA",3,3,3,162.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"Australia",14,14,14,756.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"Canada",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"DE",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"France",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"United States",2,2,2,108.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"US",4,4,4,216.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,"USA",5,5,5,270.0,54.0,54.0,54.0
2013-03-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,"",1,1,1,54.0,54.0,54.0,54.0
