order_month,product_key,product_number,product_name,category,subcategory,sales_line_count,order_count,units_sold,gross_sales_amount,weighted_avg_unit_price,min_unit_price,max_unit_price
2013-03-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,36,36,36,1944.0,54.0,54.0,54.0
2013-03-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,28,28,28,1512.0,54.0,54.0,54.0
2013-03-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,31,31,31,1674.0,54.0,54.0,54.0
2013-03-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,34,34,34,1836.0,54.0,54.0,54.0
2013-03-01,195,SH-W890-L,Women's Mountain Shorts- L,Clothing,Shorts,28,28,28,1960.0,70.0,70.0,70.0
2013-03-01,196,SH-W890-M,Women's Mountain Shorts- M,Clothing,Shorts,36,36,36,2520.0,70.0,70.0,70.0
2013-03-01,197,SH-W890-S,Women's Mountain Shorts- S,Clothing,Shorts,31,31,31,2170.0,70.0,70.0,70.0
2013-03-01,198,SO-R809-L,Racing Socks- L,Clothing,Socks,25,25,25,225.0,9.0,9.0,9.0
2013-03-01,199,SO-R809-M,Racing Socks- M,Clothing,Socks,22,22,22,198.0,9.0,9.0,9.0
2013-03-01,200,VE-C304-L,Classic Vest- L,Clothing,Vests,7,7,7,448.0,64.0,64.0,64.0
2013-03-01,201,VE-C304-M,Classic Vest- M,Clothing,Vests,10,10,10,640.0,64.0,64.0,64.0
2013-03-01,202,VE-C304-S,Classic Vest- S,Clothing,Vests,13,13,13,832.0,64.0,64.0,64.0
2013-04-01,101,BC-M005,Mountain Bottle Cage,Accessories,Bottles and Cages,143,143,143,1430.0,10.0,10.0,10.0
2013-04-01,102,BC-R205,Road Bottle Cage,Accessories,Bottles and Cages,113,113,113,1017.0,9.0,9.0,9.0
2013-04-01,103,WB-H098,Water Bottle - 30 oz.,Accessories,Bottles and Cages,307,307,307,1535.0,5.0,5.0,5.0
2013-04-01,104,RA-H123,Hitch Rack - 4-Bike,Accessories,Bike Racks,18,18,18,2160.0,120.0,120.0,120.0
2013-04-01,105,ST-1401,All-Purpose Bike Stand,Accessories,Bike Stands,26,26,26,4134.0,159.0,159.0,159.0
2013-04-01,106,CL-9009,Bike Wash - Dissolver,Accessories,Cleaners,68,68,68,544.0,8.0,8.0,8.0
2013-04-01,107,FE-6654,Fender Set - Mountain,Accessories,Fenders,169,169,169,3718.0,22.0,22.0,22.0
2013-04-01,108,HL-U509,Sport-100 Helmet- Black,Accessories,Helmets,163,163,163,5705.0,35.0,35.0,35.0
2013-04-01,109,HL-U509-B,Sport-100 Helmet- Blue,Accessories,Helmets,148,148,148,5180.0,35.0,35.0,35.0
2013-04-01,110,HL-U509-R,Sport-100 Helmet- Red,Accessories,Helmets,136,136,136,4760.0,35.0,35.0,35.0
2013-04-01,111,HY-1023-70,Hydration Pack - 70 oz.,Accessories,Hydration Packs,56,56,56,3080.0,55.0,55.0,55.0
2013-04-01,112,PK-7098,Patch Kit/8 Patches,Accessories,Tires and Tubes,263,263,263,526.0,2.0,2.0,2.0
2013-04-01,113,TI-M267,LL Mountain Tire,Accessories,Tires and Tubes,68,68,68,1700.0,25.0,25.0,25.0
2013-04-01,114,TI-M602,ML Mountain Tire,Accessories,Tires and Tubes,89,89,89,2670.0,30.0,30.0,30.0
2013-04-01,115,TI-M823,HL Mountain Tire,Accessories,Tires and Tubes,86,86,86,3010.0,35.0,35.0,35.0
2013-04-01,116,TI-R092,LL Road Tire,Accessories,Tires and Tubes,88,88,88,1848.0,21.0,21.0,21.0
2013-04-01,117,TI-R628,ML Road Tire,Accessories,Tires and Tubes,63,63,63,1575.0,25.0,25.0,25.0
2013-04-01,118,TI-R982,HL Road Tire,Accessories,Tires and Tubes,82,82,82,2706.0,33.0,33.0,33.0
2013-04-01,119,TI-T723,Touring Tire,Accessories,Tires and Tubes,61,61,61,1769.0,29.0,29.0,29.0
2013-04-01,120,TT-M928,Mountain Tire Tube,Accessories,Tires and Tubes,240,240,240,1200.0,5.0,5.0,5.0
2013-04-01,121,TT-R982,Road Tire Tube,Accessories,Tires and Tubes,196,196,196,784.0,4.0,4.0,4.0
2013-04-01,122,TT-T092,Touring Tire Tube,Accessories,Tires and Tubes,122,122,122,610.0,5.0,5.0,5.0
2013-04-01,123,BK-M18B-40,Mountain-500 Black- 40,Bikes,Mountain Bikes,1,1,1,540.0,540.0,540.0,540.0
2013-04-01,124,BK-M18B-42,Mountain-500 Black- 42,Bikes,Mountain Bikes,1,1,1,540.0,540.0,540.0,540.0
2013-04-01,125,BK-M18B-44,Mountain-500 Black- 44,Bikes,Mountain Bikes,3,3,3,1620.0,540.0,540.0,540.0
2013-04-01,126,BK-M18B-48,Mountain-500 Black- 48,Bikes,Mountain Bikes,1,1,1,540.0,540.0,540.0,540.0
2013-04-01,127,BK-M18B-52,Mountain-500 Black- 52,Bikes,Mountain Bikes,5,5,5,2700.0,540.0,540.0,540.0
2013-04-01,128,BK-M18S-40,Mountain-500 Silver- 40,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-04-01,129,BK-M18S-42,Mountain-500 Silver- 42,Bikes,Mountain Bikes,1,1,1,565.0,565.0,565.0,565.0
2013-04-01,130,BK-M18S-44,Mountain-500 Silver- 44,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-04-01,131,BK-M18S-48,Mountain-500 Silver- 48,Bikes,Mountain Bikes,5,5,5,2825.0,565.0,565.0,565.0
2013-04-01,132,BK-M18S-52,Mountain-500 Silver- 52,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-04-01,133,BK-M38S-38,Mountain-400-W Silver- 38,Bikes,Mountain Bikes,11,11,11,8459.0,769.0,769.0,769.0
2013-04-01,134,BK-M38S-40,Mountain-400-W Silver- 40,Bikes,Mountain Bikes,5,5,5,3845.0,769.0,769.0,769.0
2013-04-01,135,BK-M38S-42,Mountain-400-W Silver- 42,Bikes,Mountain Bikes,6,6,6,4614.0,769.0,769.0,769.0
2013-04-01,136,BK-M38S-46,Mountain-400-W Silver- 46,Bikes,Mountain Bikes,10,10,10,7690.0,769.0,769.0,769.0
2013-04-01,137,BK-M68B-38,Mountain-200 Black- 38,Bikes,Mountain Bikes,18,18,18,41310.0,2295.0,2295.0,2295.0
2013-04-01,138,BK-M68B-42,Mountain-200 Black- 42,Bikes,Mountain Bikes,24,24,24,55080.0,2295.0,2295.0,2295.0
2013-04-01,139,BK-M68B-46,Mountain-200 Black- 46,Bikes,Mountain Bikes,29,29,29,66555.0,2295.0,2295.0,2295.0
2013-04-01,140,BK-M68S-38,Mountain-200 Silver- 38,Bikes,Mountain Bikes,28,28,28,64960.0,2320.0,2320.0,2320.0
2013-04-01,141,BK-M68S-42,Mountain-200 Silver- 42,Bikes,Mountain Bikes,26,26,26,60320.0,2320.0,2320.0,2320.0
2013-04-01,142,BK-M68S-46,Mountain-200 Silver- 46,Bikes,Mountain Bikes,25,25,25,58000.0,2320.0,2320.0,2320.0
2013-04-01,143,BK-R19B-44,Road-750 Black- 44,Bikes,Road Bikes,30,30,30,16200.0,540.0,540.0,540.0
2013-04-01,144,BK-R19B-48,Road-750 Black- 48,Bikes,Road Bikes,26,26,26,14040.0,540.0,540.0,540.0
2013-04-01,145,BK-R19B-52,Road-750 Black- 52,Bikes,Road Bikes,21,21,21,11340.0,540.0,540.0,540.0
2013-04-01,146,BK-R19B-58,Road-750 Black- 58,Bikes,Road Bikes,22,22,22,11880.0,540.0,540.0,540.0
2013-04-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,10,10,10,11200.0,1120.0,1120.0,1120.0
2013-04-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,12,12,12,13440.0,1120.0,1120.0,1120.0
2013-04-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,9,9,9,10080.0,1120.0,1120.0,1120.0
2013-04-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,16,16,16,17920.0,1120.0,1120.0,1120.0
2013-04-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,13,13,13,14560.0,1120.0,1120.0,1120.0
2013-04-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,12,12,12,20412.0,1701.0,1701.0,1701.0
2013-04-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,9,9,9,15309.0,1701.0,1701.0,1701.0
2013-04-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,8,8,8,13608.0,1701.0,1701.0,1701.0
2013-04-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,11,11,11,18711.0,1701.0,1701.0,1701.0
2013-04-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,11,11,11,26873.0,2443.0,2443.0,2443.0
2013-04-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,16,16,16,39088.0,2443.0,2443.0,2443.0
2013-04-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,15,15,15,36645.0,2443.0,2443.0,2443.0
2013-04-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,8,8,8,19544.0,2443.0,2443.0,2443.0
2013-04-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,13,13,13,31759.0,2443.0,2443.0,2443.0
2013-04-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,4,4,4,2968.0,742.0,742.0,742.0
2013-04-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-04-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-04-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,7,7,7,5194.0,742.0,742.0,742.0
2013-04-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-04-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-04-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-04-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-04-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,1,1,1,742.0,742.0,742.0,742.0
2013-04-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,8,8,8,9720.0,1215.0,1215.0,1215.0
2013-04-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,6,6,6,7290.0,1215.0,1215.0,1215.0
2013-04-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,9,9,9,10935.0,1215.0,1215.0,1215.0
2013-04-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,2,2,2,2430.0,1215.0,1215.0,1215.0
2013-04-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,11,11,11,26224.0,2384.0,2384.0,2384.0
2013-04-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,14,14,14,33376.0,2384.0,2384.0,2384.0
2013-04-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,7,7,7,16688.0,2384.0,2384.0,2384.0
2013-04-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,9,9,9,21456.0,2384.0,2384.0,2384.0
2013-04-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,9,9,9,21456.0,2384.0,2384.0,2384.0
2013-04-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,9,9,9,21456.0,2384.0,2384.0,2384.0
2013-04-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,12,12,12,28608.0,2384.0,2384.0,2384.0
2013-04-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,8,8,8,19072.0,2384.0,2384.0,2384.0
2013-04-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,149,149,149,1341.0,9.0,9.0,9.0
2013-04-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,27,27,27,648.0,24.0,24.0,24.0
2013-04-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,39,39,39,936.0,24.0,24.0,24.0
2013-04-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,43,43,43,1032.0,24.0,24.0,24.0
2013-04-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,32,32,32,1600.0,50.0,50.0,50.0
2013-04-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,27,27,27,1350.0,50.0,50.0,50.0
2013-04-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,22,22,22,1100.0,50.0,50.0,50.0
2013-04-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,36,36,36,1800.0,50.0,50.0,50.0
2013-04-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,24,24,24,1296.0,54.0,54.0,54.0
2013-04-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,34,34,34,1836.0,54.0,54.0,54.0
2013-04-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,34,34,34,1836.0,54.0,54.0,54.0
2013-04-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,26,26,26,1404.0,54.0,54.0,54.0
2013-04-01,195,SH-W890-L,Women's Mountain Shorts- L,Clothing,Shorts,24,24,24,1680.0,70.0,70.0,70.0
2013-04-01,196,SH-W890-M,Women's Mountain Shorts- M,Clothing,Shorts,32,32,32,2240.0,70.0,70.0,70.0
2013-04-01,197,SH-W890-S,Women's Mountain Shorts- S,Clothing,Shorts,28,28,28,1960.0,70.0,70.0,70.0
2013-04-01,198,SO-R809-L,Racing Socks- L,Clothing,Socks,23,23,23,207.0,9.0,9.0,9.0
2013-04-01,199,SO-R809-M,Racing Socks- M,Clothing,Socks,25,25,25,225.0,9.0,9.0,9.0
2013-04-01,200,VE-C304-L,Classic Vest- L,Clothing,Vests,17,17,17,1088.0,64.0,64.0,64.0
2013-04-01,201,VE-C304-M,Classic Vest- M,Clothing,Vests,16,16,16,1024.0,64.0,64.0,64.0
2013-04-01,202,VE-C304-S,Classic Vest- S,Clothing,Vests,12,12,12,768.0,64.0,64.0,64.0
2013-05-01,101,BC-M005,Mountain Bottle Cage,Accessories,Bottles and Cages,161,161,161,1610.0,10.0,10.0,10.0
2013-05-01,102,BC-R205,Road Bottle Cage,Accessories,Bottles and Cages,129,129,129,1161.0,9.0,9.0,9.0
2013-05-01,103,WB-H098,Water Bottle - 30 oz.,Accessories,Bottles and Cages,312,312,312,1560.0,5.0,5.0,5.0
2013-05-01,104,RA-H123,Hitch Rack - 4-Bike,Accessories,Bike Racks,25,25,25,3000.0,120.0,120.0,120.0
2013-05-01,105,ST-1401,All-Purpose Bike Stand,Accessories,Bike Stands,24,24,24,3816.0,159.0,159.0,159.0
2013-05-01,106,CL-9009,Bike Wash - Dissolver,Accessories,Cleaners,69,69,69,552.0,8.0,8.0,8.0
2013-05-01,107,FE-6654,Fender Set - Mountain,Accessories,Fenders,170,170,170,3740.0,22.0,22.0,22.0
2013-05-01,108,HL-U509,Sport-100 Helmet- Black,Accessories,Helmets,174,174,174,6090.0,35.0,35.0,35.0
2013-05-01,109,HL-U509-B,Sport-100 Helmet- Blue,Accessories,Helmets,179,179,179,6265.0,35.0,35.0,35.0
2013-05-01,110,HL-U509-R,Sport-100 Helmet- Red,Accessories,Helmets,170,170,170,5950.0,35.0,35.0,35.0
2013-05-01,111,HY-1023-70,Hydration Pack - 70 oz.,Accessories,Hydration Packs,56,56,56,3080.0,55.0,55.0,55.0
2013-05-01,112,PK-7098,Patch Kit/8 Patches,Accessories,Tires and Tubes,270,270,270,540.0,2.0,2.0,2.0
2013-05-01,113,TI-M267,LL Mountain Tire,Accessories,Tires and Tubes,65,65,65,1625.0,25.0,25.0,25.0
2013-05-01,114,TI-M602,ML Mountain Tire,Accessories,Tires and Tubes,103,103,103,3090.0,30.0,30.0,30.0
2013-05-01,115,TI-M823,HL Mountain Tire,Accessories,Tires and Tubes,128,128,129,4515.0,35.0,35.0,35.0
2013-05-01,116,TI-R092,LL Road Tire,Accessories,Tires and Tubes,75,75,75,1575.0,21.0,21.0,21.0
2013-05-01,117,TI-R628,ML Road Tire,Accessories,Tires and Tubes,93,93,93,2325.0,25.0,25.0,25.0
2013-05-01,118,TI-R982,HL Road Tire,Accessories,Tires and Tubes,73,73,73,2409.0,33.0,33.0,33.0
2013-05-01,119,TI-T723,Touring Tire,Accessories,Tires and Tubes,76,76,76,2204.0,29.0,29.0,29.0
2013-05-01,120,TT-M928,Mountain Tire Tube,Accessories,Tires and Tubes,262,262,262,1310.0,5.0,5.0,5.0
2013-05-01,121,TT-R982,Road Tire Tube,Accessories,Tires and Tubes,198,198,198,792.0,4.0,4.0,4.0
2013-05-01,122,TT-T092,Touring Tire Tube,Accessories,Tires and Tubes,129,129,129,645.0,5.0,5.0,5.0
2013-05-01,123,BK-M18B-40,Mountain-500 Black- 40,Bikes,Mountain Bikes,3,3,3,1620.0,540.0,540.0,540.0
2013-05-01,124,BK-M18B-42,Mountain-500 Black- 42,Bikes,Mountain Bikes,3,3,3,1620.0,540.0,540.0,540.0
2013-05-01,125,BK-M18B-44,Mountain-500 Black- 44,Bikes,Mountain Bikes,3,3,3,1620.0,540.0,540.0,540.0
2013-05-01,126,BK-M18B-48,Mountain-500 Black- 48,Bikes,Mountain Bikes,2,2,2,1080.0,540.0,540.0,540.0
2013-05-01,127,BK-M18B-52,Mountain-500 Black- 52,Bikes,Mountain Bikes,2,2,2,1080.0,540.0,540.0,540.0
2013-05-01,128,BK-M18S-40,Mountain-500 Silver- 40,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-05-01,129,BK-M18S-42,Mountain-500 Silver- 42,Bikes,Mountain Bikes,7,7,7,3955.0,565.0,565.0,565.0
2013-05-01,130,BK-M18S-44,Mountain-500 Silver- 44,Bikes,Mountain Bikes,4,4,4,2260.0,565.0,565.0,565.0
2013-05-01,131,BK-M18S-48,Mountain-500 Silver- 48,Bikes,Mountain Bikes,4,4,4,2260.0,565.0,565.0,565.0
2013-05-01,132,BK-M18S-52,Mountain-500 Silver- 52,Bikes,Mountain Bikes,3,3,3,1695.0,565.0,565.0,565.0
2013-05-01,133,BK-M38S-38,Mountain-400-W Silver- 38,Bikes,Mountain Bikes,12,12,12,9228.0,769.0,769.0,769.0
2013-05-01,134,BK-M38S-40,Mountain-400-W Silver- 40,Bikes,Mountain Bikes,7,7,7,5383.0,769.0,769.0,769.0
2013-05-01,135,BK-M38S-42,Mountain-400-W Silver- 42,Bikes,Mountain Bikes,9,9,9,6921.0,769.0,769.0,769.0
2013-05-01,136,BK-M38S-46,Mountain-400-W Silver- 46,Bikes,Mountain Bikes,11,11,11,8459.0,769.0,769.0,769.0
2013-05-01,137,BK-M68B-38,Mountain-200 Black- 38,Bikes,Mountain Bikes,28,28,28,64260.0,2295.0,2295.0,2295.0
2013-05-01,138,BK-M68B-42,Mountain-200 Black- 42,Bikes,Mountain Bikes,39,39,39,89505.0,2295.0,2295.0,2295.0
2013-05-01,139,BK-M68B-46,Mountain-200 Black- 46,Bikes,Mountain Bikes,32,32,32,73440.0,2295.0,2295.0,2295.0
2013-05-01,140,BK-M68S-38,Mountain-200 Silver- 38,Bikes,Mountain Bikes,32,32,32,74240.0,2320.0,2320.0,2320.0
2013-05-01,141,BK-M68S-42,Mountain-200 Silver- 42,Bikes,Mountain Bikes,25,25,25,58000.0,2320.0,2320.0,2320.0
2013-05-01,142,BK-M68S-46,Mountain-200 Silver- 46,Bikes,Mountain Bikes,31,31,31,71920.0,2320.0,2320.0,2320.0
2013-05-01,143,BK-R19B-44,Road-750 Black- 44,Bikes,Road Bikes,27,27,27,14580.0,540.0,540.0,540.0
2013-05-01,144,BK-R19B-48,Road-750 Black- 48,Bikes,Road Bikes,28,28,28,15120.0,540.0,540.0,540.0
2013-05-01,145,BK-R19B-52,Road-750 Black- 52,Bikes,Road Bikes,34,34,34,18360.0,540.0,540.0,540.0
2013-05-01,146,BK-R19B-58,Road-750 Black- 58,Bikes,Road Bikes,22,22,22,11880.0,540.0,540.0,540.0
2013-05-01,147,BK-R64Y-38,Road-550-W Yellow- 38,Bikes,Road Bikes,16,16,16,17920.0,1120.0,1120.0,1120.0
2013-05-01,148,BK-R64Y-40,Road-550-W Yellow- 40,Bikes,Road Bikes,15,15,15,16800.0,1120.0,1120.0,1120.0
2013-05-01,149,BK-R64Y-42,Road-550-W Yellow- 42,Bikes,Road Bikes,20,20,20,22400.0,1120.0,1120.0,1120.0
2013-05-01,150,BK-R64Y-44,Road-550-W Yellow- 44,Bikes,Road Bikes,7,7,7,7840.0,1120.0,1120.0,1120.0
2013-05-01,151,BK-R64Y-48,Road-550-W Yellow- 48,Bikes,Road Bikes,16,16,16,17920.0,1120.0,1120.0,1120.0
2013-05-01,152,BK-R79Y-40,Road-350-W Yellow- 40,Bikes,Road Bikes,24,24,24,40824.0,1701.0,1701.0,1701.0
2013-05-01,153,BK-R79Y-42,Road-350-W Yellow- 42,Bikes,Road Bikes,22,22,22,37422.0,1701.0,1701.0,1701.0
2013-05-01,154,BK-R79Y-44,Road-350-W Yellow- 44,Bikes,Road Bikes,14,14,14,23814.0,1701.0,1701.0,1701.0
2013-05-01,155,BK-R79Y-48,Road-350-W Yellow- 48,Bikes,Road Bikes,18,18,18,30618.0,1701.0,1701.0,1701.0
2013-05-01,156,BK-R89B-44,Road-250 Black- 44,Bikes,Road Bikes,8,8,8,19544.0,2443.0,2443.0,2443.0
2013-05-01,157,BK-R89B-48,Road-250 Black- 48,Bikes,Road Bikes,11,11,11,26873.0,2443.0,2443.0,2443.0
2013-05-01,158,BK-R89B-52,Road-250 Black- 52,Bikes,Road Bikes,16,16,16,39088.0,2443.0,2443.0,2443.0
2013-05-01,159,BK-R89B-58,Road-250 Black- 58,Bikes,Road Bikes,15,15,15,36645.0,2443.0,2443.0,2443.0
2013-05-01,160,BK-R89R-58,Road-250 Red- 58,Bikes,Road Bikes,9,9,9,21987.0,2443.0,2443.0,2443.0
2013-05-01,161,BK-T18U-44,Touring-3000 Blue- 44,Bikes,Touring Bikes,4,4,4,2968.0,742.0,742.0,742.0
2013-05-01,162,BK-T18U-50,Touring-3000 Blue- 50,Bikes,Touring Bikes,4,4,4,2968.0,742.0,742.0,742.0
2013-05-01,163,BK-T18U-54,Touring-3000 Blue- 54,Bikes,Touring Bikes,8,8,8,5936.0,742.0,742.0,742.0
2013-05-01,164,BK-T18U-58,Touring-3000 Blue- 58,Bikes,Touring Bikes,7,7,7,5194.0,742.0,742.0,742.0
2013-05-01,165,BK-T18U-62,Touring-3000 Blue- 62,Bikes,Touring Bikes,1,1,1,742.0,742.0,742.0,742.0
2013-05-01,166,BK-T18Y-44,Touring-3000 Yellow- 44,Bikes,Touring Bikes,2,2,2,1484.0,742.0,742.0,742.0
2013-05-01,167,BK-T18Y-50,Touring-3000 Yellow- 50,Bikes,Touring Bikes,4,4,4,2968.0,742.0,742.0,742.0
2013-05-01,168,BK-T18Y-54,Touring-3000 Yellow- 54,Bikes,Touring Bikes,5,5,5,3710.0,742.0,742.0,742.0
2013-05-01,169,BK-T18Y-58,Touring-3000 Yellow- 58,Bikes,Touring Bikes,1,1,1,742.0,742.0,742.0,742.0
2013-05-01,170,BK-T18Y-62,Touring-3000 Yellow- 62,Bikes,Touring Bikes,3,3,3,2226.0,742.0,742.0,742.0
2013-05-01,171,BK-T44U-46,Touring-2000 Blue- 46,Bikes,Touring Bikes,9,9,9,10935.0,1215.0,1215.0,1215.0
2013-05-01,172,BK-T44U-50,Touring-2000 Blue- 50,Bikes,Touring Bikes,6,6,6,7290.0,1215.0,1215.0,1215.0
2013-05-01,173,BK-T44U-54,Touring-2000 Blue- 54,Bikes,Touring Bikes,7,7,7,8505.0,1215.0,1215.0,1215.0
2013-05-01,174,BK-T44U-60,Touring-2000 Blue- 60,Bikes,Touring Bikes,7,7,7,8505.0,1215.0,1215.0,1215.0
2013-05-01,175,BK-T79U-46,Touring-1000 Blue- 46,Bikes,Touring Bikes,13,13,13,30992.0,2384.0,2384.0,2384.0
2013-05-01,176,BK-T79U-50,Touring-1000 Blue- 50,Bikes,Touring Bikes,13,13,13,30992.0,2384.0,2384.0,2384.0
2013-05-01,177,BK-T79U-54,Touring-1000 Blue- 54,Bikes,Touring Bikes,10,10,10,23840.0,2384.0,2384.0,2384.0
2013-05-01,178,BK-T79U-60,Touring-1000 Blue- 60,Bikes,Touring Bikes,12,12,12,28608.0,2384.0,2384.0,2384.0
2013-05-01,179,BK-T79Y-46,Touring-1000 Yellow- 46,Bikes,Touring Bikes,12,12,12,28608.0,2384.0,2384.0,2384.0
2013-05-01,180,BK-T79Y-50,Touring-1000 Yellow- 50,Bikes,Touring Bikes,15,15,15,35760.0,2384.0,2384.0,2384.0
2013-05-01,181,BK-T79Y-54,Touring-1000 Yellow- 54,Bikes,Touring Bikes,14,14,14,33376.0,2384.0,2384.0,2384.0
2013-05-01,182,BK-T79Y-60,Touring-1000 Yellow- 60,Bikes,Touring Bikes,10,10,10,23840.0,2384.0,2384.0,2384.0
2013-05-01,183,CA-1098,AWC Logo Cap,Clothing,Caps,163,163,163,1467.0,9.0,9.0,9.0
2013-05-01,184,GL-H102-L,Half-Finger Gloves- L,Clothing,Gloves,30,30,30,720.0,24.0,24.0,24.0
2013-05-01,185,GL-H102-M,Half-Finger Gloves- M,Clothing,Gloves,38,38,38,912.0,24.0,24.0,24.0
2013-05-01,186,GL-H102-S,Half-Finger Gloves- S,Clothing,Gloves,41,41,41,984.0,24.0,24.0,24.0
2013-05-01,187,LJ-0192-L,Long-Sleeve Logo Jersey- L,Clothing,Jerseys,40,40,40,2000.0,50.0,50.0,50.0
2013-05-01,188,LJ-0192-M,Long-Sleeve Logo Jersey- M,Clothing,Jerseys,32,32,32,1600.0,50.0,50.0,50.0
2013-05-01,189,LJ-0192-S,Long-Sleeve Logo Jersey- S,Clothing,Jerseys,30,30,30,1500.0,50.0,50.0,50.0
2013-05-01,190,LJ-0192-X,Long-Sleeve Logo Jersey- XL,Clothing,Jerseys,37,37,37,1850.0,50.0,50.0,50.0
2013-05-01,191,SJ-0194-L,Short-Sleeve Classic Jersey- L,Clothing,Jerseys,26,26,26,1404.0,54.0,54.0,54.0
2013-05-01,192,SJ-0194-M,Short-Sleeve Classic Jersey- M,Clothing,Jerseys,34,34,34,1836.0,54.0,54.0,54.0
2013-05-01,193,SJ-0194-S,Short-Sleeve Classic Jersey- S,Clothing,Jerseys,33,33,33,1782.0,54.0,54.0,54.0
2013-05-01,194,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Clothing,Jerseys,27,27,27,1458.0,54.0,54.0,54.0
